fps
132
129
142
142
142
142
140
142
142
141
139
137
140
134
132
139
137
135
130
136
135
132
136
143
141
143
141
142
139
138
141
142
142
144
142
142
143
143
136
143
142
143
140
143
143
134
134
135
139
135
137
136
137
137
134
133
139
141
140
138
142
143
142
141
143
142
141
143
143
143
143
143
143
141
139
137
141
141
143
143
141
142
132
142
134
136
134
136
138
131
137
135
143
140
140
144
142
142
138
143
142
143
140
143
143
144
142
143
143
142
142
136
139
140
138
140
141
140
140
138
135
136
134
134
143
143
142
141
141
142
140
139
139
143
142
144
139
140
143
139
143
143
141
141
140
142
142
142
139
136
137
142
140
140
141
141
140
138
136
134
133
133
139
139
143
141
142
137
143
143
143
143
143
143
140
140
142
142
143
142
143
143
142
141
141
144
137
135
139
138
136
142
136
132
132
133
134
140
136
140
142
141
143
142
141
143
142
143
143
144
144
142
143
142
143
143
141
138
142
133
139
143
140
132
136
131
139
142
136
135
133
143
131
140
143
141
143
139
142
143
141
141
143
143
143
143
143
138
143
140
143
143
143
142
142
141
135
137
140
136
135
143
140
143
141
129
139
136
137
139
143
143
143
143
143
143
133
133
132
140
143
143
143
143
144
140
139
141
143
142
142
139
140
137
137
133
140
139
142
