fps
125
122
128
139
139
141
139
140
143
138
138
134
134
140
137
137
137
141
138
138
143
139
126
130
132
132
143
142
142
139
140
140
138
138
140
142
139
137
133
137
140
132
137
131
136
138
139
134
135
139
133
137
137
138
139
139
136
128
135
138
136
138
134
137
136
135
139
126
128
132
133
136
137
135
139
140
133
131
135
136
136
131
130
136
137
137
139
132
135
137
135
141
141
143
141
137
137
139
136
141
141
140
138
137
138
139
138
137
146
143
138
140
142
137
135
137
136
135
135
134
138
135
139
137
140
144
141
144
141
141
139
143
142
144
141
141
142
139
140
137
140
141
144
140
136
135
141
141
139
139
140
134
137
136
136
132
133
133
132
140
137
142
132
138
143
143
142
140
141
139
143
135
137
135
138
140
136
141
142
138
137
139
135
138
135
139
138
135
136
138
137
141
138
139
142
143
138
142
143
142
136
135
135
139
140
128
137
136
140
142
139
141
143
139
140
146
132
136
128
141
131
134
135
137
135
134
137
142
140
139
141
139
132
142
137
137
139
140
142
142
140
133
132
138
141
143
143
138
143
136
132
139
140
135
129
130
135
136
135
137
135
140
143
141
142
138
139
137
139
139
140
133
134
139
141
139
138
139
131
138
138
139
140
138
135
133
136
133
135
135
142
136
136
137
140
143
141
140
