fps
79
75
78
78
82
82
77
77
78
78
80
83
82
80
81
81
83
83
81
83
83
83
83
78
78
78
83
83
80
81
84
84
84
84
83
84
84
82
82
82
84
84
79
79
84
82
74
76
75
77
79
80
82
84
82
82
81
82
83
83
82
84
83
83
83
84
81
81
83
83
82
84
83
83
83
84
80
83
84
84
79
79
79
80
82
83
83
82
81
81
84
84
82
76
78
81
82
83
83
82
84
84
82
83
83
81
83
83
83
82
83
84
83
80
81
79
80
79
83
84
82
83
83
84
84
82
78
79
82
84
83
82
80
83
83
80
78
79
84
82
84
84
84
84
81
84
84
82
79
79
78
82
84
83
82
81
82
84
84
81
75
78
79
82
83
77
79
83
84
81
83
83
84
84
84
84
84
84
84
84
83
82
84
82
78
84
84
84
83
81
81
84
84
83
82
84
84
84
79
76
79
82
84
84
82
84
84
84
82
84
84
82
82
83
84
83
83
84
84
84
82
83
81
82
81
75
82
82
83
82
82
82
83
83
80
78
77
75
77
76
83
83
76
77
84
84
78
79
80
83
84
83
81
82
78
82
83
82
82
83
83
84
83
83
82
80
81
83
84
83
81
82
84
83
80
82
83
81
82
83
79
80
83
83
83
77
79
79
81
79
79
81
82
80
79
81
83
83
