fps
135
132
125
130
133
139
136
141
141
138
141
140
143
136
135
136
136
134
140
141
137
132
136
141
136
142
138
142
138
128
139
136
142
143
142
140
134
140
135
135
140
141
140
144
140
142
135
137
133
142
140
128
137
137
141
131
138
143
141
141
130
144
136
138
141
137
139
138
138
131
129
132
137
138
142
143
143
143
139
141
141
140
135
136
138
141
130
133
139
137
138
139
137
140
141
139
137
140
129
139
143
142
143
143
137
136
143
139
143
143
143
143
139
135
143
139
135
130
135
136
135
141
138
134
137
138
137
136
139
133
133
134
140
141
135
130
138
134
142
138
143
140
138
137
140
142
138
146
141
138
128
132
142
137
140
140
140
144
135
133
136
136
139
133
140
128
134
136
141
141
142
141
142
141
142
140
138
138
138
132
143
140
134
141
138
134
143
142
131
137
140
134
132
132
135
137
138
140
142
140
138
131
136
138
136
138
137
143
142
142
143
143
140
142
142
139
131
138
137
135
139
140
142
138
138
132
135
131
137
130
134
143
138
140
140
143
137
140
143
138
131
142
140
143
142
143
138
140
143
134
140
138
135
141
140
141
138
142
141
134
138
136
141
136
137
128
129
134
129
136
129
133
138
141
143
141
143
133
143
142
137
139
138
137
139
133
135
136
135
137
138
139
134
135
139
144
139
141
