fps
121
132
136
132
137
140
134
133
132
138
136
143
141
140
143
143
137
137
136
134
142
143
142
142
142
143
138
142
137
138
135
134
133
138
140
137
137
137
137
136
136
140
142
142
142
143
141
141
136
139
138
137
138
142
140
132
142
138
140
140
140
142
143
143
140
137
129
138
139
131
137
134
132
137
140
141
135
136
137
133
141
143
143
142
141
143
137
143
141
143
142
142
134
135
142
137
141
143
142
137
137
134
137
137
136
139
135
136
133
135
134
139
138
139
143
136
129
135
128
135
137
142
140
136
139
143
141
141
142
143
142
142
142
140
139
131
140
130
138
137
142
136
136
134
135
133
131
134
141
142
137
137
135
137
134
139
141
139
132
139
141
139
140
138
138
137
139
142
143
142
137
135
134
141
140
136
138
134
142
137
136
132
135
135
143
143
141
136
137
143
143
141
139
138
140
141
135
140
142
138
141
142
141
140
143
137
137
136
141
139
138
131
137
139
138
139
143
137
143
141
138
138
143
142
142
142
139
143
141
142
139
133
133
142
142
142
138
141
140
138
140
143
131
134
135
138
136
136
137
136
137
136
139
142
138
131
140
143
140
143
143
142
140
125
131
136
135
136
139
139
142
143
141
137
139
139
136
138
140
142
134
131
134
140
126
128
136
137
132
134
139
142
143
143
139
138
143
143
142
