fps
63
69
66
67
67
67
66
67
67
67
69
67
67
62
67
67
67
67
67
67
68
68
68
68
68
67
68
60
68
67
67
67
67
67
68
67
64
65
67
67
67
67
67
68
67
62
67
67
67
67
67
67
67
67
67
67
67
67
64
66
67
67
67
67
67
67
67
67
67
67
64
69
67
67
67
67
67
67
67
67
67
63
67
67
67
67
67
66
66
67
67
67
67
67
67
67
67
67
63
67
67
67
68
68
68
68
67
67
64
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
62
69
68
68
67
67
67
67
67
68
69
70
69
65
69
70
70
70
70
70
66
67
66
69
68
67
68
68
68
68
68
67
67
67
68
67
68
67
63
68
67
68
68
68
68
68
68
68
68
65
68
68
68
68
68
67
67
68
68
68
68
63
69
68
67
68
68
67
67
67
67
67
67
67
67
67
68
63
68
67
66
65
68
68
68
67
68
68
68
68
63
69
67
68
68
67
67
67
68
67
67
67
69
69
70
69
67
68
68
68
68
68
63
67
67
67
67
67
67
67
67
63
67
68
68
69
68
67
67
68
67
67
67
67
67
63
67
67
67
67
66
66
68
67
67
67
67
67
68
69
69
69
69
69
69
69
67
65
67
67
67
67
67
67
62
68
67
67
67
67
67
