fps
62
67
66
67
67
67
67
67
67
67
67
67
67
67
65
67
67
67
67
68
68
68
68
68
68
68
67
64
66
66
67
67
67
67
67
68
67
67
67
68
67
68
68
67
68
62
68
68
70
69
69
67
67
68
68
65
69
70
68
66
68
69
67
67
67
68
68
67
67
68
68
67
67
68
64
67
67
68
68
68
67
67
67
67
67
67
63
69
67
66
67
67
67
67
67
67
67
67
67
67
67
67
67
68
67
63
67
67
67
67
67
67
67
67
67
67
68
63
67
67
67
67
67
67
67
67
63
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
62
69
67
67
67
66
65
67
67
67
66
67
67
61
67
67
67
67
67
65
66
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
64
66
68
68
68
68
67
68
68
68
68
62
68
68
68
68
68
68
68
62
67
67
67
67
68
69
68
68
68
67
66
67
67
67
67
67
67
61
67
67
67
68
67
67
63
70
70
69
67
68
67
68
68
68
67
62
68
67
68
67
68
68
68
67
67
68
68
68
68
68
67
64
68
67
67
68
68
67
68
67
67
67
64
70
70
69
67
67
67
68
65
67
67
67
69
70
70
69
70
70
69
68
68
68
67
68
67
67
67
67
63
67
68
68
68
67
67
67
67
