fps
60
70
67
67
68
67
68
67
64
68
67
67
69
70
69
68
67
67
67
67
67
67
67
67
63
65
67
67
68
67
69
69
70
70
69
68
67
67
67
63
67
68
68
68
68
67
68
67
67
67
68
67
67
67
67
68
67
62
67
67
67
67
67
67
67
67
67
62
69
68
68
67
67
67
67
63
66
67
67
67
67
67
67
67
67
67
67
66
67
66
67
67
67
67
64
69
69
69
69
69
67
67
67
67
67
67
62
67
67
67
67
67
67
67
67
62
67
67
67
67
67
67
67
67
67
67
67
67
67
67
62
69
67
67
67
67
64
67
67
67
67
67
67
67
67
62
68
66
66
67
67
67
67
67
67
67
67
67
67
67
67
67
67
62
68
67
68
69
67
68
68
68
67
63
69
67
67
67
67
67
67
68
64
70
70
69
70
69
70
69
67
67
67
67
67
67
67
68
67
68
67
64
70
70
69
68
67
66
66
67
67
67
68
68
64
67
68
67
67
69
70
69
69
67
68
67
67
67
67
67
67
67
67
67
63
67
67
68
68
68
67
68
68
63
67
67
67
67
67
67
68
67
68
68
68
67
63
67
67
67
68
68
68
68
67
68
66
68
66
68
67
67
67
67
61
67
67
67
67
67
67
64
69
67
67
67
67
67
67
67
61
67
67
67
67
67
67
