fps
62
68
67
67
68
68
68
68
68
68
68
67
68
68
68
68
68
68
68
67
68
68
63
68
68
68
68
67
68
67
68
68
68
68
68
68
68
68
68
68
67
68
67
68
68
66
63
68
68
68
68
68
68
69
68
65
69
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
66
65
67
67
67
68
67
67
68
66
68
68
68
68
68
63
69
68
67
68
68
68
68
68
68
68
68
68
68
68
68
68
68
67
65
67
68
68
68
68
68
68
68
68
68
68
68
68
68
66
69
68
68
68
68
69
68
68
68
68
68
68
68
68
68
68
68
65
67
68
68
68
68
68
68
67
68
67
66
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
63
68
68
68
68
68
68
68
68
69
68
68
68
68
68
68
68
66
68
68
68
68
68
68
68
69
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
66
65
68
68
68
68
67
67
67
68
66
66
68
68
68
68
68
68
66
66
67
67
67
67
68
68
68
68
68
68
67
68
69
68
67
63
66
67
67
68
67
69
67
68
67
65
69
69
68
67
67
67
67
68
67
67
67
68
67
68
68
68
67
68
68
68
66
68
67
67
68
67
61
67
67
67
67
67
62
