fps
81
88
87
88
88
88
88
88
88
87
88
87
87
87
87
87
88
88
86
88
88
88
87
88
88
87
87
87
88
88
87
87
87
87
87
88
87
87
88
88
87
88
87
87
87
87
87
87
88
88
88
87
88
87
88
88
88
88
88
87
87
88
87
88
88
88
87
87
87
87
87
87
88
87
88
88
88
88
88
87
87
87
87
87
87
87
88
88
87
88
88
88
88
87
88
87
88
87
87
88
88
88
86
88
87
88
88
87
88
88
88
88
88
88
88
88
87
88
87
88
88
88
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
82
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
88
88
88
88
88
88
87
87
88
88
88
88
86
88
88
88
87
86
88
88
88
88
88
87
88
87
87
87
88
88
87
88
88
88
87
88
88
87
88
88
88
88
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
