fps
81
88
88
88
87
88
88
87
87
87
87
87
87
87
87
87
87
87
87
86
87
88
87
87
87
86
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
88
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
88
88
88
87
88
88
87
86
88
88
87
87
88
88
88
88
87
87
87
88
88
88
87
88
88
87
87
88
87
87
88
88
88
88
87
88
88
88
88
88
88
87
87
87
88
88
88
88
88
88
88
87
88
88
87
88
88
87
87
87
87
87
88
88
88
88
87
87
87
87
88
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
88
87
87
86
88
88
87
88
88
87
87
87
87
88
88
87
87
87
87
87
